5.150    968|1028|1187|1274|1216|1125|1036|751|461|180| 153|484|767|961|1166|1230|1256|1120|1100|903|
5.169    1065|1115|1254|1315|1298|1131|964|748|499|169| 151|459|773|1009|1151|1287|1242|1313|1176|991|
5.189    1116|1190|1265|1336|1351|1257|1087|779|532|188| 178|482|842|989|1215|1381|1265|1208|1185|1043|
5.208    1098|1191|1313|1351|1311|1233|1137|842|540|198| 185|539|912|1101|1319|1358|1400|1322|1240|1065|
5.228    1151|1293|1439|1492|1394|1292|1154|917|607|175| 208|562|871|1144|1345|1471|1457|1426|1225|1153|
5.247    1140|1369|1456|1441|1533|1417|1211|973|626|212| 206|590|926|1264|1449|1541|1508|1425|1253|1158|
5.267    1164|1419|1510|1674|1570|1496|1284|947|560|224| 232|609|980|1228|1460|1562|1560|1483|1430|1239|
5.287    1323|1468|1448|1616|1628|1435|1290|1014|650|195| 213|657|1013|1275|1537|1593|1577|1627|1423|1269|
5.306    1292|1544|1594|1698|1671|1502|1340|1043|660|219| 219|639|1036|1332|1553|1610|1639|1615|1516|1314|
5.326    1352|1609|1647|1741|1747|1646|1404|1092|632|247| 234|678|1060|1377|1647|1705|1763|1685|1540|1407|
5.345    1419|1644|1733|1814|1744|1723|1386|1068|651|237| 208|774|1088|1438|1607|1889|1847|1755|1621|1502|
5.365    1418|1691|1948|1906|1908|1749|1513|1221|720|249| 260|703|1169|1544|1715|1886|1914|1814|1664|1566|
5.384    1596|1840|1874|2013|1926|1832|1566|1240|744|296| 273|747|1152|1611|1805|1961|2006|1954|1712|1575|
5.404    1654|1819|1974|2052|2044|1927|1620|1245|821|280| 273|737|1222|1659|1921|2036|1955|2080|1827|1614|
5.423    1724|1886|2112|2173|2099|1975|1679|1393|861|303| 272|821|1352|1718|1892|2121|2091|2072|1923|1686|
5.443    1754|1986|2119|2168|2172|2049|1752|1403|826|340| 298|840|1315|1785|1978|2188|2218|2123|1992|1808|
5.462    1843|2010|2210|2355|2290|2138|1883|1348|874|307| 325|873|1378|1816|2020|2389|2312|2208|2030|1841|
5.482    1886|2142|2255|2376|2334|2228|1934|1448|882|327| 315|848|1506|1884|2178|2437|2456|2307|2194|1937|
5.501    2002|2232|2329|2501|2434|2323|1928|1499|999|333| 357|946|1506|2002|2287|2448|2423|2421|2256|2001|
5.521    2139|2301|2542|2704|2534|2376|1981|1592|987|338| 356|1006|1631|2110|2361|2646|2625|2552|2298|2155|
5.541    2199|2403|2698|2799|2711|2499|2242|1693|1084|335| 361|1046|1589|2136|2548|2655|2641|2570|2408|2191|
5.560    2230|2551|2728|2839|2802|2567|2200|1743|1190|390| 355|1062|1800|2202|2544|2840|2788|2745|2421|2288|
5.580    2348|2672|2878|2976|2909|2703|2348|1771|1150|386| 415|1090|1754|2309|2627|2912|2900|2927|2596|2335|
5.599    2430|2820|3028|3008|3020|2785|2410|1829|1153|404| 382|1183|1833|2369|2784|3018|3082|2988|2748|2425|
5.619    2479|2872|3083|3175|3107|2946|2518|1958|1232|447| 388|1204|1934|2505|2816|3057|3228|3141|2823|2577|
5.638    2683|2918|3285|3231|3217|3075|2569|2091|1279|414| 432|1282|2030|2690|3063|3272|3270|3156|2963|2573|
5.658    2834|3058|3371|3355|3407|3117|2651|2015|1330|469| 453|1303|2050|2709|3151|3456|3432|3329|2939|2714|
5.677    2878|3166|3458|3421|3620|3252|2901|2044|1397|470| 475|1395|2080|2812|3336|3446|3466|3428|3172|2794|
5.697    3124|3356|3668|3718|3540|3496|2979|2217|1446|526| 460|1404|2343|2985|3379|3702|3796|3621|3390|3007|
5.716    3142|3509|3896|3766|3764|3538|3133|2306|1493|489| 508|1489|2278|3057|3523|3891|3793|3686|3507|3115|
