bin Ex Popul. 0- 0+ 1- 1+ 2- 2+ 3- 3+ 4- 4+ 5- 5+ 6- 6+ 7- 7+ 8- 8+ 9- 9+ 
336 1.162519659829915 0.009852425943647268 0.0 0.0 0.009852425943647268 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
337 1.1659795397698849 0.009893202857939359 0.0 0.0 0.009893202857939359 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
338 1.169439419709855 0.009934130556444295 0.0 0.0 0.009934130556444295 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
339 1.1728992996498249 0.009975209492726263 0.0 0.0 0.009975209492726263 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
340 1.176359179589795 0.01001644012109323 0.0 0.0 0.01001644012109323 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
341 1.1798190595297648 0.010057822896593953 0.0 0.0 0.010057822896593953 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
342 1.183278939469735 0.010099358275015005 0.0 0.0 0.010099358275015005 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
343 1.1867388194097048 0.010141046712877798 0.0 0.0 0.010141046712877798 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
344 1.190198699349675 0.010182888667435375 0.0 0.0 0.010182888667435375 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
345 1.1936585792896448 0.010224884596669412 0.0 0.0 0.010224884596669412 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
346 1.197118459229615 0.01026703495928706 0.0 0.0 0.01026703495928706 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
347 1.2005783391695848 0.010309340214717692 0.0 0.0 0.010309340214717692 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
348 1.2040382191095549 0.010351800823109762 0.0 0.0 0.010351800823109762 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
349 1.2074980990495248 0.010394417245327456 0.0 0.0 0.010394417245327456 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
350 1.2109579789894946 0.0104371899429475 0.0 0.0 0.0104371899429475 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
351 1.2144178589294647 0.010480119378255678 0.0 0.0 0.010480119378255678 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
352 1.2178777388694346 0.010523206014243565 0.0 0.0 0.010523206014243565 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
353 1.2213376188094047 0.01056645031460505 0.0 0.0 0.01056645031460505 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
354 1.2247974987493746 0.010609852743732913 0.0 0.0 0.010609852743732913 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
355 1.2282573786893447 0.010653413766715301 0.0 0.0 0.010653413766715301 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
356 1.2317172586293146 0.010697133849332154 0.0 0.0 0.010697133849332154 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
357 1.2351771385692847 0.010741013458051738 0.0 0.0 0.010741013458051738 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
358 1.2386370185092546 0.01078505306002686 0.0 0.0 0.01078505306002686 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
359 1.2420968984492247 0.01082925312309134 0.0 0.0 0.01082925312309134 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
360 1.2455567783891945 0.010873614115756238 0.0 0.0 0.010873614115756238 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
361 1.2490166583291646 0.010918136507206163 0.0 0.0 0.010918136507206163 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
362 1.2524765382691345 0.010962820767295408 0.0 0.0 0.010962820767295408 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
363 1.2559364182091046 0.011007667366544209 0.0 0.0 0.011007667366544209 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
364 1.2593962981490745 0.011052676776134822 0.0 0.0 0.011052676776134822 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
365 1.2628561780890446 0.011097849467907603 0.0 0.0 0.011097849467907603 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
366 1.2663160580290145 0.011143185914357114 0.0 0.0 0.011143185914357114 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
367 1.2697759379689846 0.011188686588628025 0.0 0.0 0.011188686588628025 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
368 1.2732358179089545 0.011234351964511193 0.0 0.0 0.011234351964511193 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
369 1.2766956978489246 0.011280182516439486 0.0 0.0 0.011280182516439486 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
370 1.2801555777888944 0.011326178719483677 0.0 0.0 0.011326178719483677 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
371 1.2836154577288645 0.011372341049348337 0.0 0.0 0.011372341049348337 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
372 1.2870753376688344 0.011418669982367523 0.0 0.0 0.011418669982367523 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
373 1.2905352176088043 0.011465165995500601 0.0 0.0 0.011465165995500601 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
374 1.2939950975487744 0.011511829566327857 0.0 0.0 0.011511829566327857 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
375 1.2974549774887443 0.011558661173046263 0.0 0.0 0.011558661173046263 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
376 1.3009148574287144 0.01160566129446499 0.0 0.0 0.01160566129446499 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
377 1.3043747373686843 0.011652830410000993 0.0 0.0 0.011652830410000993 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
378 1.3078346173086544 0.011700168999674606 0.0 0.0 0.011700168999674606 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
379 1.3112944972486242 0.01174767754410488 0.0 0.0 0.01174767754410488 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
380 1.3147543771885943 0.011795356524505139 0.0 0.0 0.011795356524505139 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
381 1.3182142571285642 0.011843206422678238 0.0 0.0 0.011843206422678238 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
382 1.3216741370685343 0.01189122772101204 0.0 0.0 0.01189122772101204 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
383 1.3251340170085042 0.011939420902474573 0.0 0.0 0.011939420902474573 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
384 1.3285938969484743 0.01198778645060934 0.0 0.0 0.01198778645060934 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
385 1.3320537768884442 0.012036324849530522 0.0 0.0 0.012036324849530522 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
386 1.3355136568284143 0.012085036583918105 0.0 0.0 0.012085036583918105 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
387 1.3389735367683842 0.012133922139012964 0.0 0.0 0.012133922139012964 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
388 1.3424334167083543 0.012182982000611929 0.0 0.0 0.012182982000611929 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
389 1.3458932966483241 0.012232216655062859 0.0 0.0 0.012232216655062859 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
390 1.3493531765882942 0.012281626589259458 0.0 0.0 0.012281626589259458 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
391 1.3528130565282641 0.012331212290636311 0.0 0.0 0.012331212290636311 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
392 1.3562729364682342 0.012380974247163674 0.0 0.0 0.012380974247163674 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
393 1.359732816408204 0.01243091294734234 0.0 0.0 0.01243091294734234 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
394 1.3631926963481742 0.012481028880198367 0.0 0.0 0.012481028880198367 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
395 1.366652576288144 0.012531322535277755 0.0 0.0 0.012531322535277755 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
396 1.370112456228114 0.012581794402641249 0.0 0.0 0.012581794402641249 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
397 1.373572336168084 0.012632444972858755 0.0 0.0 0.012632444972858755 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
398 1.377032216108054 0.012683274737004053 0.0 0.0 0.012683274737004053 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
399 1.380492096048024 0.012734284186649271 0.0 0.0 0.012734284186649271 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
400 1.383951975987994 0.012785473813859343 0.0 0.0 0.012785473813859343 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
401 1.387411855927964 0.012836844111186433 0.0 0.0 0.012836844111186433 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
402 1.390871735867934 0.012888395571664255 0.0 0.0 0.012888395571664255 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
403 1.394331615807904 0.0129401286888025 0.0 0.0 0.0129401286888025 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
404 1.3977914957478739 0.012992043956580913 0.0 0.0 0.012992043956580913 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
405 1.401251375687844 0.013044141869443665 0.0 0.0 0.013044141869443665 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
406 1.4047112556278138 0.013096422922293424 0.0 0.0 0.013096422922293424 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
407 1.408171135567784 0.013148887610485528 0.0 0.0 0.013148887610485528 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
408 1.4116310155077538 0.013201536429821928 0.0 0.0 0.013201536429821928 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
409 1.415090895447724 0.013254369876545307 0.0 0.0 0.013254369876545307 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
410 1.4185507753876938 0.013307388447332954 0.0 0.0 0.013307388447332954 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
411 1.422010655327664 0.013360592639290661 0.0 0.0 0.013360592639290661 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
412 1.4254705352676338 0.013413982949946612 0.0 0.0 0.013413982949946612 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
413 1.4289304152076039 0.013467559877245076 0.0 0.0 0.013467559877245076 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
414 1.4323902951475738 0.01352132391954026 0.0 0.0 0.01352132391954026 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
415 1.4358501750875439 0.013575275575589891 0.0 0.0 0.013575275575589891 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
416 1.4393100550275137 0.013629415344548857 0.0 0.0 0.013629415344548857 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
417 1.4427699349674838 0.013683743725962868 0.0 0.0 0.013683743725962868 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
418 1.4462298149074537 0.013738261219761797 0.0 0.0 0.013738261219761797 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
419 1.4496896948474236 0.013792968326253338 0.0 0.0 0.013792968326253338 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
420 1.4531495747873937 0.013847865546116198 0.0 0.0 0.013847865546116198 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
421 1.4566094547273636 0.013902953380393653 0.0 0.0 0.013902953380393653 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
422 1.4600693346673337 0.013958232330486693 0.0 0.0 0.013958232330486693 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
423 1.4635292146073036 0.014013702898147294 0.0 0.0 0.014013702898147294 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
424 1.4669890945472737 0.014069365585471694 0.0 0.0 0.014069365585471694 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
425 1.4704489744872435 0.014125220894893334 0.0 0.0 0.014125220894893334 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
426 1.4739088544272136 0.014181269329176105 0.0 0.0 0.014181269329176105 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
427 1.4773687343671835 0.014237511391407193 0.0 0.0 0.014237511391407193 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
428 1.4808286143071536 0.014293947584990193 0.0 0.0 0.014293947584990193 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
429 1.4842884942471235 0.014350578413637873 0.0 0.0 0.014350578413637873 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
430 1.4877483741870936 0.014407404381365079 0.0 0.0 0.014407404381365079 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
431 1.4912082541270635 0.014464425992481456 0.0 0.0 0.014464425992481456 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
432 1.4946681340670336 0.014521643751584296 0.0 0.0 0.014521643751584296 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
433 1.4981280140070035 0.014579058163551005 0.0 0.0 0.014579058163551005 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
434 1.5015878939469736 0.014636669733531822 0.0 0.0 0.014636669733531822 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
435 1.5050477738869434 0.014694478966942445 0.0 0.0 0.014694478966942445 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
436 1.5085076538269135 0.014752486369456273 0.0 0.0 0.014752486369456273 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
437 1.5119675337668834 0.014810692446997047 0.0 0.0 0.014810692446997047 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
438 1.5154274137068535 0.014869097705731105 0.0 0.0 0.014869097705731105 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
439 1.5188872936468234 0.014927702652059739 0.0 0.0 0.014927702652059739 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
440 1.5223471735867935 0.014986507792611419 0.0 0.0 0.014986507792611419 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
441 1.5258070535267634 0.01504551363423391 0.0 0.0 0.01504551363423391 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
442 1.5292669334667335 0.015104720683986548 0.0 0.0 0.015104720683986548 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
443 1.5327268134067034 0.015164129449132108 0.0 0.0 0.015164129449132108 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
444 1.5361866933466732 0.01522374043712892 0.0 0.0 0.01522374043712892 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
445 1.5396465732866433 0.015283554155622785 0.0 0.0 0.015283554155622785 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
446 1.5431064532266132 0.015343571112438859 0.0 0.0 0.015343571112438859 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
447 1.5465663331665833 0.015403791815573437 0.0 0.0 0.015403791815573437 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
448 1.5500262131065532 0.015464216773185675 0.0 0.0 0.015464216773185675 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
449 1.5534860930465233 0.015524846493589404 0.0 0.0 0.015524846493589404 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
450 1.5569459729864932 0.015585681485244548 0.0 0.0 0.015585681485244548 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
451 1.5604058529264633 0.015646722256748867 0.0 0.0 0.015646722256748867 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
452 1.5638657328664332 0.01570796931682934 0.0 0.0 0.01570796931682934 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
453 1.5673256128064033 0.01576942317433369 0.0 0.0 0.01576942317433369 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
454 1.5707854927463731 0.015831084338221647 0.0 0.0 0.015831084338221647 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
455 1.5742453726863432 0.01589295331755634 0.0 0.0 0.01589295331755634 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
456 1.5777052526263131 0.015955030621495496 0.0 0.0 0.015955030621495496 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
457 1.5811651325662832 0.016017316759282575 0.0 0.0 0.016017316759282575 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
458 1.584625012506253 0.016079812240237985 0.0 0.0 0.016079812240237985 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
459 1.5880848924462232 0.01614251757374997 0.0 0.0 0.01614251757374997 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
460 1.591544772386193 0.016205433269265775 0.0 0.0 0.016205433269265775 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
461 1.5950046523261632 0.016268559836282386 0.0 0.0 0.016268559836282386 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
462 1.598464532266133 0.01633189778433744 0.0 0.0 0.01633189778433744 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
463 1.6019244122061032 0.016395447623000103 0.0 0.0 0.016395447623000103 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
464 1.605384292146073 0.01645920986186157 0.0 0.0 0.01645920986186157 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
465 1.6088441720860431 0.016523185010525927 0.0 0.0 0.016523185010525927 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
466 1.612304052026013 0.01658737357860052 0.0 0.0 0.01658737357860052 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
